movie_id,title,overview,subject,keywords,cast,crew,recom
13820,Repo Man,"A down and out young punk gets a job working with a seasoned repo man, but what awaits him in his new career is a series of outlandish adventures revolving around aliens, the CIA, and a most wanted '64 Chevy.",Comedy Crime ScienceFiction Thriller,california cocaine future punk theory music police cult rocker ufo surrealism alien independentfilm conspiracy torture scientist violence killer cultfilm repossession,HarryDeanStanton EmilioEstevez TraceyWalter,AlexCox,[]
13824,Superstar,"Orphan Mary Katherine Gallagher, an ugly duckling at St. Monica High School, has a dream: to be kissed soulfully. She decides she can realize this dream if she becomes a superstar, so her prayers, her fantasies, and her conversations with her only friend focus on achieving super-stardom.",Comedy Family,,MollyShannon WillFerrell ElaineHendrix,BruceMcCulloch,[]
13827,"Surfer, Dude",A wave twisting tale of a soul searching surfer experiencing an existential crisis.,Comedy,surfing sport,MatthewMcConaughey JeffreyNordling WillieNelson,S.R.Bindler,[]
13836,Race to Witch Mountain,"A taxi driver gets more than he bargained for when he picks up two teen runaways. Not only does the pair possess supernatural powers, but they're also trying desperately to escape people who have made them their targets.",Adventure Family Fantasy ScienceFiction Thriller Action,spacecraft laser teleportation telekinesis alien military duringcreditsstinger supernaturalpower mountain,DwayneJohnson AnnaSophiaRobb AlexanderLudwig,AndyFickman,[]
13849,The Cottage,"In a remote part of the countryside, a bungled kidnapping turns into a living nightmare for four central characters when they cross paths with a psychopathic farmer and all hell breaks loose.",Horror Comedy Crime Thriller,ransom hostage hostagedrama,AndySerkis ReeceShearsmith JenniferEllison,PaulAndrewWilliams,[]
13853,The Clan of the Cave Bear,"Natural changes have the clans moving. Iza, medicine woman of the ""Clan of the Cave Bear"" finds little Ayla from the ""others""' clan - tradition would have the clan kill Ayla immediately, but Iza insists on keeping her. When the little one finds a most needed new cave, she's allowed to stay - and thrive.",Adventure Drama,stoneage tribe cavemen prehistoricadventure prehistorictimes neanderthal prehistoricman,DarylHannah PamelaReed JamesRemar,MichaelChapman,[]
13856,Special,A lonely metermaid has a psychotic reaction to his medication and becomes convinced he's a superhero. A very select group of people in life are truly gifted. Special is a movie about everyone else.,Drama Fantasy ScienceFiction,hallucination superhero independentfilm,MichaelRapaport JoshPeck RobertBaker,HalHaberman JeremyPassmore,[]
13888,Return to the Blue Lagoon,"In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.",Drama Adventure Romance,island marooned pacificisland teenager desertedisland tropicalisland,MillaJovovich BrianKrause LisaPelikan,WilliamA.Graham,[]
13889,Madadayo,"This film tells the story of professor Uehida Hyakken-sama (1889-1971), in Gotemba, around the forties. He was a university professor until an air raid, when he left to become a writer and has to live in a hut. His mood has hardly changed, not by the change nor by time.",Drama,,TatsuoMatsumura Kyu00f4koKagawa HisashiIgawa,AkiraKurosawa,[]
13898,The Circle,Various women struggle to function in the oppressively sexist society of contemporary Iran.,Drama Foreign,,NargessMamizadeh MaryiamPalvinAlmani MojganFaramarzi,JafarPanahi,[]
13908,The Master of Disguise,"A sweet-natured Italian waiter named Pistachio Disguisey at his father Fabbrizio's restaurant, who happens to be a member of a family with supernatural skills of disguise. But moments later the patriarch of the Disguisey family is kidnapped Fabbrizio's former arch-enemy, Devlin Bowman, a criminal mastermind in an attempt to steal the world's most precious treasures from around the world. And it's up to Pistachio to track down Bowman and save his family before Bowman kills them!",Comedy Family,aftercreditsstinger duringcreditsstinger,DanaCarvey BrentSpiner JenniferEsposito,PerryAndelinBlake,[]
13919,The Chumscrubber,"The Chumscrubber is a dark comedy about the lives of people who live in upper-class suburbia. It all begins when Dean Stiffle finds the body of his friend, Troy. He doesn't bother telling any of the adults because he knows they won't care. Everyone in town is too self consumed to worry about anything else than themselves. And everybody is on some form of drug just to get through their days.",Comedy Drama,suicide fathersonrelationship surreal independentfilm parallelworld,JamieBell CamillaBelle JustinChatwin,AriePosin,[]
13920,Radio,"High school football coach, Harold Jones befriends Radio, a mentally-challenged man who becomes a student at T.L. Hanna High School in Anderson, South Carolina. Their friendship extends over several decades, where Radio transforms from a shy, tormented man into an inspiration to his community.",Drama,biography friendship sport,CubaGoodingJr. EdHarris AlfreWoodard,MikeTollin,[]
13937,Raising Cain,"When neighborhood kids begin vanishing, Jenny suspects her child psychologist husband, Carter, may be resuming the deranged experiments his father performed on Carter when he was young. Now, it falls to Jenny to unravel the mystery. And as more children disappear, she fears for her own child's safety.",Drama Horror Thriller Crime,,JohnLithgow LolitaDavidovich StevenBauer,BrianDePalma,[]
13938,The Last Dragon,"A young man searches for the ""master"" to obtain the final level of martial arts mastery known as the glow. Along the way he must fight an evil martial arts expert and rescue a beautiful singer from an obsessed music promoter.",Action Adventure Comedy,martialarts pizzeria limousine music,Taimak JuliusCarry Vanity,MichaelSchultz,[]
13948,An American Carol,"In An American Carol a cynical, Anti-American Hollywood filmmaker sets out on a crusade to abolish the 4th of July holiday. He is visited by three spirits who take him on a hilarious journey in an attempt to show him the true meaning of America.",Comedy Fantasy,terrorist parody documentaryfilmmaker sattire,KevinFarley KelseyGrammer LeslieNielsen,DavidZucker,[]
13950,All About the Benjamins,"Bucum Jackson (Cube) is a bounty hunter with a lot of attitude and no interest in taking on a partner. Working at Martinez Bail Bonds, Jackson has unorthodox methods of tracking down low-life criminals, but they work, and one day he hopes to become his own boss and open up his own private investigation firm. Reggie Wright (Epps) is a slippery con artist who is avoiding the law, and Jackson. During a cat and mouse chase, the two stumble on a multi-million dollar diamond heist. Hiding from Jackson, Wright finds himself in the thieves' getaway van and ends up having to escape from them after they discover their booty is fake, much to the displeasure of their ruthless boss (Flanagan). When Wright meets up with his girlfriend (Mendes), he discovers that his recently purchased lottery ticket is the sole winner of $60 million. Unfortunately, his wallet, which held the ticket, was left in the thieves' van, so he persuades Jackson to help him get it back.",Action Adventure Comedy,recordstore sexuality autograph underwear painting safe sexualattraction motorcycle juveniledelinquent stoner musicstore handoncrotch premaritalsex raisedmiddlefinger employeremployeerelationship cupcake twentysomething moneybag sidewalk storem,IceCube MikeEpps TommyFlanagan,KevinBray,[]
13960,ATL,"As four friends prepare for life after high school, different challenges bring about turning points in each of their lives. The dramas unfold and resolve at their local rollerskating rink, Cascade.",Drama,,T.I. EvanRoss JackieLong,ChristianRobinson,[]
13963,The Last Waltz,"Martin Scorsese's rockumentary intertwines footage from ""The Band's"" incredible farewell tour with probing backstage interviews and featured performances by Eric Clapton, Bob Dylan, Joni Mitchell, Ringo Starr and other rock legends.",Documentary Music,1970s music,RobbieRobertson RickDanko LevonHelm,MartinScorsese,[]
13967,Miss Potter,"The story of Beatrix Potter, the author of the beloved and best-selling children's book, ""The Tale of Peter Rabbit"", and her struggle for love, happiness and success.",Drama Family Romance,lossoflover mountainlake author rabbit,EwanMcGregor Renu00e9eZellweger EmilyWatson,ChrisNoonan,[]
13972,The Women,"The story centers on a group of gossipy, high-society women who spend their days at the beauty salon and haunting fashion shows. The sweet, happily-wedded Mary Haines finds her marriage in trouble when shop girl Crystal Allen gets her hooks into Mary's man.",Comedy Drama Romance,beautysalon divorce womandirector,ClorisLeachman IndiaEnnenga AnnetteBening,DianeEnglish,[]
13973,Choke,A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death.,Comedy Drama,stripclub alzheimer sexaddiction,SamRockwell AnjelicaHuston KellyMacdonald,ClarkGregg,[]
13982,8 Heads in a Duffel Bag,"Mafia hitman Tommy Spinelli (Joe Pesci) is flying to San Diego with a bag that holds eight severed heads, which he's bringing to his superiors to prove that some troublesome rival mobsters are permanently out of the picture. When his bag gets accidentally switched at the airport, Tommy must track down his duffel bag and the 8 heads it contains.",Comedy Crime,mexico vacation murder head,JoePesci KristySwanson GeorgeHamilton,TomSchulman,[]
13983,Finishing The Game,"In 1973, martial arts great Bruce Lee died, his final film, Game of Death, left unfinished. With the public hungry for more Lee, movie execs decide to find a replacement. This outrageous satire looks at the entire process, from the oddball candidates to the greed and racial motivations that drive the final decision. There's big business in the movies, and Finishing the Game skewers it with an eye for '70s detail.",Comedy,satire independentfilm spoof,RogerFan SungKang MoniqueGabrielaCurnen,JustinLin,[]
13990,The Wackness,"Set in New York City in the sweltering summer, The Wackness tells the story of a troubled teenage drug dealer, who trades pot for therapy sessions with a drug-addled psychiatrist. Things get more complicated when he falls for one of his classmates, who just happens to be the doctors daughter. This is a coming-of-age story about sex, drugs, music and what it takes to be a man.",Drama,comingofage marijuana summer,BenKingsley FamkeJanssen JoshPeck,JonathanLevine,[]
13991,College,A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.,Comedy,sexuality college girlfriend vomit celebration fraternity fratparty,DrakeBell AndrewCaldwell AndreeMoss,DebHagan,[]
13994,Romance & Cigarettes,"Down-and-dirty musical love story set in the world of the working class. Nick is an ironworker who builds and repairs bridges. He's married to Kitty, a dressmaker, a strong and gentle woman with whom he has three daughters. He is carrying on a torrid affair with a redheaded woman named Tula. Nick is basically a good, hardworking man driven forward by will and blinded by his urges.",Comedy Music Romance,infidelity lovers workingclass newyorkcity,JamesGandolfini SusanSarandon KateWinslet,JohnTurturro,[]
13996,Bottle Shock,"Paris-based wine expert Steven Spurrier heads to California in search of cheap wine that he can use for a blind taste test in the French capital. Stumbling upon the Napa Valley, the stuck-up Englishman is shocked to discover a winery turning out top-notch chardonnay. Determined to make a name for himself, he sets about getting the booze back to Paris.",Comedy Drama,winegarden wine winzer,AlanRickman ChrisPine BillPullman,RandallMiller,[]
14014,The Hammer,"Approaching forty, Ferro is unsatisfied with his life as a construction worker and part-time boxing instructor in Los Angeles, CA. After a successful bout with a young pro boxer, Ferro decides to don the gloves one last time. The movie recounts his unlikely quest for Olympic gold.",Comedy,transporter sport independentfilm,AdamCarolla OswaldoCastillo HaroldHouseMoore,CharlesHerman-Wurmfeld,[]
14022,Slacker,"Presents a day in the life in Austin, Texas among its social outcasts and misfits, predominantly the twenty-something set, using a series of linear vignettes. These characters, who in some manner just don't fit into the establishment norms, move seamlessly from one scene to the next, randomly coming and going into one another's lives.",Comedy,moon philosophy burglar texas dream atomicbomb tent anarchist telescope ufo independentfilm cigarettesmoking africanamerican writer cafe sunglasses papsmear austintexas hitandrun dallastexas twentysomething referencetojackruby dairyqueenrestaurant moonwalk anarchiccomedy,RichardLinklater MarkJames,RichardLinklater,[]
14033,Soul Survivors,"A female collage co-ed freshman who was involved in a fatal car crash discovers she may not have survived the tragedy after all when she becomes caught between the world of the living and the dead A sort of limbo state of being between both the real and the spirit worlds in which the ghosts of the afterlife want to collect her, or even worse, use her body in its transition state to enter our world",Horror Mystery Thriller,hallucination carcrash death solesurvivor,ElizaDushku MelissaSagemiller WesBentley,StephenCarpenter,[]
14034,What's the Worst That Could Happen?,Thief Kevin Caffery attempts to rob from the home of rich businessman Max Fairbanks. But Fairbanks catches him and steals his cherished ring that his girlfriend gave him. Caffery is then bent on revenge and getting his ring back with the help of his partners.,Action Comedy,businessman masterthief thief ring,MartinLawrence DannyDeVito JohnLeguizamo,SamWeisman,[]
14043,Nancy Drew,Intrepid teenage private eye Nancy Drew heads to Tinseltown with her father to investigate the unsolved murder of a movie star in this old-fashioned whodunit based on Carolyn Keene's popular series of books for young adults. But can the small-town girl cut through the Hollywood hype to solve the case?,Action Adventure Crime Family Mystery Thriller,california detective basedonnovel dream kidnapping chase party murder rescue escape hollywood teenager explosion surveillance flashback,EmmaRoberts JoshFlitter MaxThieriot,AndrewFleming,[]
14047,The Great Debaters,The true story of a brilliant but politically radical debate team coach who uses the power of words to transform a group of underdog African American college students into an historical powerhouse that took on the Harvard elite.,Drama,biography,DenzelWashington NateParker ForestWhitaker,DenzelWashington,[]
14054,Snow Angels,"Waitress Annie has separated from her suicidal alcoholic husband, Glenn. Glenn has become an evangelical Christian, but his erratic attempts at getting back into Annie's life have alarmed her. High school student Arthur works at Annie's restaurant, growing closer to a new kid in town, Lila, after class. When Glenn and Annie's daughter go missing, the whole town searches for her, as he increasingly spirals out of control.",Drama Romance,suicide depression smalltown familyrelationships younglove,KateBeckinsale SamRockwell MichaelAngarano,DavidGordonGreen,[]
14057,Trust the Man,"Overachieving actress, Rebecca (Moore), must come to grips with her failing marriage to stay-at-home dad, Tom (Duchovny). While Rebecca's slacker brother, Tobey (Billy Crudup), can't seem to commit to his aspiring-novelist girlfriend, Elaine (Maggie Gyllenhaal). As both relationships spin out of control, the two couples embark on a quest to rediscover the magic and romance of falling in love in New York.",Comedy Drama Romance,independentfilm,DavidDuchovny JulianneMoore BillyCrudup,BartFreundlich,[]
14112,Auto Focus,"A successful TV star during the 1960s, former ""Hogan's Heroes"" actor Bob Crane projects a wholesome family-man image, but this front masks his persona as a sex addict who records and photographs his many encounters with women, often with the help of his seedy friend, John Henry Carpenter. This biographical drama reveals how Crane's double life takes its toll on him and his family, and ultimately contributes to his death",Drama Crime,malenudity adultery basedonnovel infidelity tvshow blowjob video biography sexaddiction basedontruestory independentfilm sexaddict,GregKinnear WillemDafoe RitaWilson,PaulSchrader,[]
14113,Zoom,"Jack Shepard is an out-of-shape auto shop owner, far removed from the man who once protected the world's freedom. Reluctantly called back into action by the government, Jack is tasked with turning a rag tag group of kids with special powers into a new generation of superheroes to save the world from certain destruction. Based on Jason Lethcoe's graphic novel ""Zoom's Academy for the Super Gifted"".",Family Fantasy Comedy,superhero kidsandfamily,TimAllen CourteneyCox ChevyChase,PeterHewitt,[]
14114,You Got Served,"At Mr. Rad's Warehouse, the best hip-hop crews in Los Angeles compete for money and respect. But when a suburban crew crashes the party, stealing their dancers - and their moves - two warring friends have to pull together to represent the street. Starring hip-hop sensations Marques Houston, Omari Grandberry, Lil' Kim and comedian Steve Harvey.",Drama,hip-hop danceperformance dance breakdance musical,MarquesHouston Omarion J-Boog,ChrisStokes,[]
14120,End of the Spear,"""End of the Spear"" is the story of Mincayani, a Waodani tribesman from the jungles of Ecuador. When five young missionaries, among them Jim Elliot and Nate Saint, are speared to death by the Waodani in 1956, a series of events unfold to change the lives of not only the slain missionaries' families, but also Mincayani and his people",Adventure Drama,drama,LouieLeonardo ChadAllen JackGuzman,JimHanon,[]
14137,Beer League,An unemployed slacker (Lange) inspires his softball teammates to improve their game so they won't get kicked out of the local league.,Comedy,baseball sport,ArtieLange RalphMacchio AnthonyDeSando,FrankSebastiano,[]
14139,Timecrimes,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,ScienceFiction Thriller,scissors radio nudity time woods surrealism travel independentfilm scientist machine nonlineartimeline binoculars injury voyeur loop,KarraElejalde CandelaFernu00e1ndez Bu00e1rbaraGoenaga,NachoVigalondo,[]
14144,Daddy Day Camp,"Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.",Comedy Family,competition grandfathergrandsonrelationship vomit summercamp toilet rivalry colonel,CubaGoodingJr. TamalaJones PaulRae,FredSavage,[]
14156,Impact Point,"Pro Beach Volleyball star, Kelly Reyes, faces challenges everyday, fierce competitors, the press, but nothing could prepare her for him.",Thriller Romance,,BrianAustinGreen MelissaKeller LindenAshby,HayleyCloake,[]
14160,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",Animation Comedy Family Adventure,agedifference centralandsouthamerica balloon animation floatingintheair duringcreditsstinger exploring,EdAsner ChristopherPlummer JordanNagai,PeteDocter,[]
14161,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",Action Adventure ScienceFiction,civilization naturaldisaster endoftheworld disaster apocalypse destruction volcaniceruption mayan ark solar destructionofmankind,JohnCusack AmandaPeet ChiwetelEjiofor,RolandEmmerich,[]
14164,Dragonball Evolution,"The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.",Action Adventure Fantasy ScienceFiction Thriller,karate superhero revenge dragon duringcreditsstinger,ChowYun-fat JustinChatwin JoonPark,JamesWong,[]
14165,Ta Ra Rum Pum,"A poor New York resident, who is of Indian origin, dreams of becoming a fast car race driver. He endeavors, and his efforts are rewarded when he selected by a little-known group called 'RACING SADDLES'. He joins them and soon becomes their ace race driver. This man, whose name is Rajveer, then meets with a rich American woman, also of Indian origin, whose name is Radhika. Both fall in love with each other. They cannot get married, because Radhika's family hates Rajveer mainly because he is very poor. But Radhika is very stubborn, so she marries him. She loses all her rights to her family's wealth. They get married and become parents of two children. They also become very rich. Then Rajveer has an accident which changes their lives forever. They get into debt and stand to lose everything. Will Radhika be forced to return back to her family?",Family Comedy Romance,newyork fromragstoriches familyrelationships bollywood racer starvation,SaifAliKhan RaniMukerji AngelinaIdnani,SiddharthAnand,[]
14175,Valiant,"The animated comedy tells the story of a lowly wood pigeon named Valiant, who overcomes his small size to become a hero in Great Britain's Royal Air Force Homing Pigeon Service during World War II. The RHPS advanced the Allied cause by flying vital messages about enemy movements across the English Channel, whilst evading brutal attacks by the enemy's Falcon Brigade.",Animation Family Adventure,animation animal 3d,EwanMcGregor RickyGervais TimCurry,GaryChapman,[]
14177,Beauty Shop,"You thought you'd heard it all in the barbershop, but you haven't heard anything yet - the women get their own chance to shampoo, shine, and speak their minds in Beauty Shop.",Comedy Romance,,QueenLatifah AliciaSilverstone AndieMacDowell,BilleWoodruff,[]
14181,Boiler Room,"A college dropout gets a job as a broker for a suburban investment firm, which puts him on the fast track to success, but the job might not be as legitimate as it sounds.",Crime Drama Thriller,finances stockbroker investmentfirm,GiovanniRibisi VinDiesel NiaLong,BenYounger,[]
14191,Aquamarine,"Two teenage girls discover that mermaids really do exist after a violent storm washes one ashore. The mermaid, a sassy creature named Aquamarine, is determined to prove to her father that real love exists, and enlists the girls' help in winning the heart of a handsome lifeguard.",Fantasy Romance Family Comedy,femalefriendship mermaid teenager womandirector,EmmaRoberts Joanna'JoJo'Levesque SaraPaxton,ElizabethAllenRosenbaum,[]
14195,Cecil B. Demented,An insane independent film director and his renegade group of teenage film makers kidnap an A-list Hollywood actress and force her to star in their underground film.,Thriller Comedy Crime,heroin blindfold bong perversion burnedalive independentfilm,MelanieGriffith StephenDorff AliciaWitt,JohnWaters,[]
14199,The Adventures of Sharkboy and Lavagirl,"Everyone always knew that Max had a wild imagination, but no one believed that his wildest creations -- a boy raised by watchful great white sharks and a girl with the force of a volcano -- were real. Now, these two pint-sized action masters will show Max that even an ordinary kid has what it takes to be extraordinary.",Adventure Family ScienceFiction,imaginaryfriend outcast,TaylorLautner TaylorDooley CaydenBoyd,RobertRodriguez,[]
14202,The Painted Veil,"A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife.",Drama Romance,china cholera foreignaid epidemic lovelessmarriage,EdwardNorton JulietHowland NaomiWatts,JohnCurran,[]
14220,Strange Wilderness,"With the ratings dropping for a wilderness-themed TV show, two animal fans go to the Andes in search of Bigfoot.",Comedy,tvshow bigfoot,SteveZahn AllenCovert JonahHill,FredWolf,[]
14256,Winter Passing,"Actress Reese Holden has been offered a small fortune by a book editor if she can secure for publication the love letters that her father, a reclusive novelist, wrote to her mother, who has since passed away. Returning to Michigan, Reese finds that an ex-grad student and a would-be musician have moved in with her father, who cares more about his new friends than he does about his own health and well-being.",Comedy Drama,independentfilm bookeditor,ZooeyDeschanel WillFerrell EdHarris,AdamRapp,[]
14271,Beyond the Mat,"Beyond the Mat is a 1999 professional wrestling documentary, directed by Barry W. Blaustein. The movie focuses on the lives of professional wrestlers outside of the ring, especially Mick Foley, Terry Funk, and Jake Roberts. The film heavily focuses on the World Wrestling Federation (WWF), often criticizing it and its chairman Vince McMahon. It also follows Extreme Championship Wrestling, it's rise in popularity, and many other independent wrestlers and organizations.",Documentary,wrestling sport controversial ecw wwe,MickFoley TerryFunk VinceMcMahon,BarryW.Blaustein,[]
14275,Hoop Dreams,"This documentary follows two inner-city Chicago residents, Arthur Agee and William Gates, as they follow their dreams of becoming basketball superstars. Beginning at the start of their high school years, and ending almost 5 years later, as they start college, we watch the boys mature into men, still retaining their ""Hoop Dreams"".",Documentary,chicago sportsteam ghetto narration college sport basketball highschoolsports independentfilm innercity highschoolstudent,WilliamGates ArthurAgee SteveJames,SteveJames,[]
14278,Murderball,"Quadriplegics, who play full-contact rugby in wheelchairs, overcome unimaginable obstacles to compete in the Paralympic Games in Athens, Greece.",Documentary,paralympics wheelchair sport rugby,JoeBishop KeithCavill AndyCohn,HenryAlexRubin DanaAdamShapiro,[]
14283,The Red Violin,"Spans 300 years in the life of one famed musical instrument that winds up in present-day Montreal on the auction block. Crafted by the Italian master Bussotti (Cecchi) in 1681, the red violin derives its unusual color from the human blood mixed into the finish. With this legacy, the violin travels to Austria, England, China, and Canada, leaving both beauty and tragedy in its wake.",Drama Thriller Mystery Music Romance,auction violin,CarloCecchi IreneGrazioli AnitaLaurenzi,Franu00e7oisGirard,[]
14284,In the Shadow of the Moon,"Archival material from the original NASA film footage – much of it seen for the first time – plus interviews with the surviving astronauts, including Jim Lovell, Dave Scott, John Young, Gene Cernan, Mike Collins, Buzz Aldrin, Alan Bean, Edgar Mitchell, Charlie Duke and Harrison Schmitt.",Documentary,nasa spacemission rocket moonlanding space astronaut apollos,BuzzAldrin MichaelCollins AlanBean,DavidSington,[]
14290,Better Luck Tomorrow,A group of over-achieving Asian-American high school seniors enjoy a power trip when they dip into extra-curricular criminal activities.,Crime Drama,,ParryShen JasonTobin SungKang,JustinLin,[]
14292,Miracle,"In 1980, the United States Ice Hockey team's coach, Herb Brooks, put a ragtag squad of college kids up against the legendary juggernaut from the Soviet Union at the Olympic Games. Despite the long odds, Team USA carried the pride of a nation yearning for a distraction from world events. With the world watching, the team rose to the occasion, prompting broadcaster Al Michaels' now famous question to the millions viewing at home: ""Do you believe in miracles?"" Yes!",Drama History,olympicgames sport icehockey milwaukeewisconsin st.paulminnesota gasrationing lakeplacidnewyork aftercreditsstinger duringcreditsstinger,KurtRussell PatriciaClarkson NoahEmmerich,GavinO'Connor,[]
14293,Poolhall Junkies,A retired pool hustler is forced to pick up the stick again when his brother starts a game he can't finish.,Comedy Drama Thriller,hustler independentfilm pool,RickySchroder ChazzPalminteri RodSteiger,MarsCallahan,[]
14295,You Can Count on Me,"A single mother's life is thrown into turmoil after her struggling, rarely-seen younger brother returns to town.",Drama Romance,independentfilm,LauraLinney MarkRuffalo MatthewBroderick,KennethLonergan,[]
14299,Cadillac Records,"The story of sex, violence, race and rock and roll in 1950s Chicago, and the exciting but turbulent lives of some of America's musical legends, including Muddy Waters, Leonard Chess, Little Walter, Howlin' Wolf, Etta James and Chuck Berry.",Drama History Music,womandirector,AdrienBrody JeffreyWright Beyoncu00e9Knowles,DarnellMartin,[]
14306,Marley & Me,"A newly married couple who, in the process of starting a family, learn many of life's important lessons from their trouble-loving retriever, Marley. Packed with plenty of laughs to lighten the load, the film explores the highs and lows of marriage, maturity and confronting one's own mortality, as seen through the lens of family life with a dog.",Comedy Family,journalist basedonnovel puppy dog duringcreditsstinger columnist animallead,OwenWilson JenniferAniston EricDane,DavidFrankel,[]
14317,The Wild Thornberrys Movie,"Eliza and Debbie are two sisters who don't always get along. But their relationship is put to the test when Debbie's life is in danger, and Eliza might have to give up her power to talk to animals....",Animation Adventure Family,sistersisterrelationship safari wildlife baboon chimpanzee womandirector,LaceyChabert TomKane CreeSummer,CathyMalkasian JeffMcGrath,[]
14324,Virgin Territory,"The film is set in Tuscany during the Black Death. As in the Decameron, ten young Florentines take refuge from the plague. But instead of telling stories, they have lusty adventures, bawdy exchanges, romance and swordplay. There are randy nuns, Saracen pirates, and a sexy cow.",Adventure Action Comedy Romance,,RyanCartwright HaydenChristensen MischaBarton,DavidLeland,[]
14325,The Express,"Based on the incredible true story, The Express follows the inspirational life of college football hero Ernie Davis, the first African-American to win the Heisman Trophy.",Drama,americanfootball college biography sport syracuseuniversity,RobBrown DennisQuaid DarrinHenson,GaryFleder,[]
14337,Primer,"Friends/fledgling entrepreneurs invent a device in their garage that reduces the apparent mass of any object placed inside it, but they accidentally discover that it has some highly unexpected capabilities -- ones that could enable them to do and to have seemingly anything they want. Taking advantage of this unique opportunity is the first challenge they face. Dealing with the consequences is the next.",ScienceFiction Drama Thriller,distrust garage identitycrisis timetravel timemachine mathematics independentfilm paradox mechanicalengineering,ShaneCarruth DavidSullivan CaseyGooden,ShaneCarruth,[]
14351,Crossover,"The clock strikes midnight, money changes hands, the crowd is on their feet, and the court is alive with fast-paced razzle-dazzle basketball. These players don't play for a school or a pro team. They play for the street and it's underground...way underground.",Action Adventure Drama,streetgang blackpeople sport highschoolsports,AnthonyMackie MarcelloThedford AllenPayne,PrestonA.WhitmoreII,[]
14353,Repo! The Genetic Opera,"A worldwide epidemic encourages a bio-tech company to launch an organ-financing program similar in nature to a standard car loan. The repossession clause is a killer, however.",Horror Comedy Music ScienceFiction,dystopia,AlexaPenaVega PaulSorvino AnthonyStewartHead,DarrenLynnBousman,[]
14358,Mad Hot Ballroom,"Eleven-year-old New York City public school kids journey into the world of ballroom dancing and reveal pieces of themselves and their world along the way. Told from their candid, sometimes hilarious perspectives, these kids are transformed, from reluctant participants to determined competitors, from typical urban kids to ""ladies and gentlemen,"" on their way to try to compete in the final citywide.",Documentary Family,competition documentary dancecontest ballroomdancing kids womandirector,,MarilynAgrelo,[]
14359,Doubt,"In 1964, a Catholic school nun questions a priest's ambiguous relationship with a troubled young student, suspecting him of abuse. He denies the charges, and much of the film's quick-fire dialogue tackles themes of religion, morality, and authority.",Drama Mystery,sexualabuse boy wine gift janitor singing pedophile gossip compassion tolerance 1960s,MerylStreep PhilipSeymourHoffman AmyAdams,JohnPatrickShanley,[]
14369,Out Cold,"Animal House meets Casablanca in this outrageous snowboarding comedy. Rick Rambis and his friends are having the time of their lives on Bull Mountain until the legendary Papa Muntz' son decides to sell the mountain to sleazy land developer John Majors, having the staff fired and turning Bull Mountain into 'Yuppieville'.",Comedy,manager alcohol races mountains gondola snowboarding airplane father sport prank alaska malefemalerelationship drughumor hottub skiresort,JasonLondon LeeMajors ZachGalifianakis,BrendanMalloy EmmettMalloy,[]
14392,The Warlords,"A heroic tale of three blood brothers and their struggle in the midst of war and political upheaval. It is based on ""The Assassination of Ma,"" a Qing Dynasty (1644-1911) story about the killing of general Ma Xinyi.",Action Drama History,assassin general dynasty brother bloodbrother,JetLi AndyLau TakeshiKaneshiro,PeterChan RaymondYipWai-Man,[]
14396,Code Name: The Cleaner,"Cedric the Entertainer plays Jake, a seemingly regular guy who has no idea who he is after being hit over the head by mysterious assailants. When he finds himself entangled in a government conspiracy, Jake and his pursuers become convinced that he is an undercover agent.",Action Comedy Crime,,CedrictheEntertainer LucyLiu NicolletteSheridan,LesMayfield,[]
14405,Beverly Hills Chihuahua,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",Adventure Comedy Family,dogdirt chihuahua pinata pottedplant duringcreditsstinger,DrewBarrymore PiperPerabo AndyGarcu00eda,RajaGosnell,[]
